Job_ID,Kategori_Pencarian,Domain_Compana,Posisi,Perusahaan,Skill_Name
JOB_1005,devops-engineer,devops,Full Stack Developer (Python),Engine Room Global Pte Ltd.,AWS
JOB_1005,devops-engineer,devops,Full Stack Developer (Python),Engine Room Global Pte Ltd.,GCP
JOB_1005,devops-engineer,devops,Full Stack Developer (Python),Engine Room Global Pte Ltd.,Azure
JOB_1005,devops-engineer,devops,Full Stack Developer (Python),Engine Room Global Pte Ltd.,Git
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,SQL
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Data Modeling
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,TypeScript
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Java
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Spring Boot
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,REST API
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Docker
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Kubernetes
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,AWS
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,GCP
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Azure
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,CI/CD
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Git
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Microservices
JOB_1006,devops-engineer,devops,Software Engineer (Backend Java),PT Rsystems Ibizcs International,Agile/Scrum
JOB_1007,devops-engineer,devops,Network Security Department Head,Pengiklan Anonim,TypeScript
JOB_1008,devops-engineer,devops,IT Infrastruktur,PT Prawathiya Karsa Pradipta,Docker
JOB_1008,devops-engineer,devops,IT Infrastruktur,PT Prawathiya Karsa Pradipta,AWS
JOB_1008,devops-engineer,devops,IT Infrastruktur,PT Prawathiya Karsa Pradipta,GCP
JOB_1008,devops-engineer,devops,IT Infrastruktur,PT Prawathiya Karsa Pradipta,Git
JOB_1008,devops-engineer,devops,IT Infrastruktur,PT Prawathiya Karsa Pradipta,Linux
JOB_1009,devops-engineer,devops,IDC Structured Cabling Engineer （Fresh Graduate Welcomed!),TITANICOM TECH LIMITED,Excel
JOB_1009,devops-engineer,devops,IDC Structured Cabling Engineer （Fresh Graduate Welcomed!),TITANICOM TECH LIMITED,TypeScript
JOB_1010,devops-engineer,devops,GPON Engineer,PT Fiberhome Technologies Indonesia,Next.js
JOB_1011,devops-engineer,devops,Chief Engineer - Data Center (CDCP Certified),PT Colliers International Indonesia,Excel
JOB_1011,devops-engineer,devops,Chief Engineer - Data Center (CDCP Certified),PT Colliers International Indonesia,TypeScript
JOB_1012,devops-engineer,devops,Senior Software Engineer / Technical Lead - CMMS Platform,Kraanwerks Pte. Ltd.,TypeScript
JOB_1012,devops-engineer,devops,Senior Software Engineer / Technical Lead - CMMS Platform,Kraanwerks Pte. Ltd.,Next.js
JOB_1012,devops-engineer,devops,Senior Software Engineer / Technical Lead - CMMS Platform,Kraanwerks Pte. Ltd.,Golang
JOB_1012,devops-engineer,devops,Senior Software Engineer / Technical Lead - CMMS Platform,Kraanwerks Pte. Ltd.,AWS
JOB_1012,devops-engineer,devops,Senior Software Engineer / Technical Lead - CMMS Platform,Kraanwerks Pte. Ltd.,GCP
JOB_1012,devops-engineer,devops,Senior Software Engineer / Technical Lead - CMMS Platform,Kraanwerks Pte. Ltd.,Azure
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,Python
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,SQL
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,BigQuery
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,Data Modeling
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,ETL
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,TypeScript
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,Java
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,AWS
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,GCP
JOB_1013,devops-engineer,devops,Data Engineer,PT Data Labs Analytics,Azure
JOB_1014,devops-engineer,devops,IT Security Specialist,PT. Dwidaya World Wide,TypeScript
JOB_1014,devops-engineer,devops,IT Security Specialist,PT. Dwidaya World Wide,Cybersecurity
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,SQL
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,TypeScript
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,Docker
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,GCP
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,CI/CD
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,Git
JOB_1015,devops-engineer,devops,Cloud Engineer,PT Lintas Media Danawa,Linux
JOB_1017,devops-engineer,devops,Head of IT,PT SUNGAI KECIL SEJAHTERA,TypeScript
JOB_1018,devops-engineer,devops,Electrical Engineer,PT. Seven Gates Indonesia,TypeScript
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,Excel
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,JavaScript
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,TypeScript
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,Java
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,Kubernetes
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,AWS
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,GCP
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,Azure
JOB_1019,devops-engineer,devops,Solution Architect,PT Dasa Aprilindo Sentosa,CI/CD
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,REST API
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,Docker
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,CI/CD
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,Git
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,Microservices
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,UI/UX
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,Agile/Scrum
JOB_1021,devops-engineer,devops,Team Lead Application Developer,PT Sigma Cipta Utama,Problem Solving
JOB_1024,devops-engineer,devops,Cloud Engineer,PT Metrocom Global Solusi,Python
JOB_1024,devops-engineer,devops,Cloud Engineer,PT Metrocom Global Solusi,Excel
JOB_1024,devops-engineer,devops,Cloud Engineer,PT Metrocom Global Solusi,Docker
JOB_1024,devops-engineer,devops,Cloud Engineer,PT Metrocom Global Solusi,Kubernetes
JOB_1024,devops-engineer,devops,Cloud Engineer,PT Metrocom Global Solusi,GCP
JOB_1026,devops-engineer,devops,System Administrator,PT Kamoro Maxima Integra,Excel
JOB_1026,devops-engineer,devops,System Administrator,PT Kamoro Maxima Integra,TypeScript
JOB_1026,devops-engineer,devops,System Administrator,PT Kamoro Maxima Integra,Node.js
JOB_1026,devops-engineer,devops,System Administrator,PT Kamoro Maxima Integra,Java
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Python
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Excel
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Hadoop
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Spark
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,TypeScript
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Docker
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Kubernetes
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,AWS
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,GCP
JOB_1028,devops-engineer,devops,DevOps Officer,PT Sangkuriang Internasional,Azure
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Python
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Excel
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,TypeScript
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Next.js
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Golang
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Docker
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Kubernetes
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,AWS
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,GCP
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,Azure
JOB_1030,devops-engineer,devops,Senior DevOps,PT Pranala Ragam Karya,CI/CD
JOB_1032,devops-engineer,devops,Cloud Infrastructure Engineer,"PT. Metrodata Electronics, Tbk",Python
JOB_1032,devops-engineer,devops,Cloud Infrastructure Engineer,"PT. Metrodata Electronics, Tbk",REST API
JOB_1032,devops-engineer,devops,Cloud Infrastructure Engineer,"PT. Metrodata Electronics, Tbk",AWS
JOB_1032,devops-engineer,devops,Cloud Infrastructure Engineer,"PT. Metrodata Electronics, Tbk",GCP
JOB_1032,devops-engineer,devops,Cloud Infrastructure Engineer,"PT. Metrodata Electronics, Tbk",Azure
JOB_1032,devops-engineer,devops,Cloud Infrastructure Engineer,"PT. Metrodata Electronics, Tbk",CI/CD
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,SQL
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,MySQL
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,JavaScript
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,TypeScript
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,React.js
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,Node.js
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,PHP
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,Laravel
JOB_1033,devops-engineer,devops,Fullstack Developer,Elitez Pte Ltd,UI/UX
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,PostgreSQL
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,JavaScript
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,TypeScript
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,Vue.js
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,Node.js
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,PHP
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,Laravel
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,REST API
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,Docker
JOB_1034,devops-engineer,devops,Software Engineer,PT Sentra Vidya Utama,Microservices
JOB_1035,devops-engineer,devops,Head of IT Infrastructure and Security,PT Morula Indonesia,Excel
JOB_1035,devops-engineer,devops,Head of IT Infrastructure and Security,PT Morula Indonesia,TypeScript
JOB_1035,devops-engineer,devops,Head of IT Infrastructure and Security,PT Morula Indonesia,AWS
JOB_1035,devops-engineer,devops,Head of IT Infrastructure and Security,PT Morula Indonesia,Azure
JOB_1035,devops-engineer,devops,Head of IT Infrastructure and Security,PT Morula Indonesia,Cybersecurity
JOB_1036,devops-engineer,devops,Golang Developer,PT Lawencon Internasional,TypeScript
JOB_1036,devops-engineer,devops,Golang Developer,PT Lawencon Internasional,Golang
JOB_1036,devops-engineer,devops,Golang Developer,PT Lawencon Internasional,REST API
JOB_1036,devops-engineer,devops,Golang Developer,PT Lawencon Internasional,Microservices
JOB_1036,devops-engineer,devops,Golang Developer,PT Lawencon Internasional,Agile/Scrum
JOB_1037,devops-engineer,devops,"VP, Cyber Security, Technology",PT Bank DBS Indonesia,TypeScript
JOB_1037,devops-engineer,devops,"VP, Cyber Security, Technology",PT Bank DBS Indonesia,Cybersecurity
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Python
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Docker
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Kubernetes
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Azure
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,CI/CD
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Git
JOB_1038,devops-engineer,devops,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Linux
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,Excel
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,TypeScript
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,AWS
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,GCP
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,Azure
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,CI/CD
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,Microservices
JOB_1039,devops-engineer,devops,VP of Technology,Pengiklan Anonim,Agile/Scrum
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,PostgreSQL
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,MySQL
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,MongoDB
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,Excel
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,TypeScript
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,AWS
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,GCP
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,Azure
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,CI/CD
JOB_1040,devops-engineer,devops,DevOps,PT Intersolusi Teknologi Asia,Linux
JOB_1041,devops-engineer,devops,Electronic Engineer,PT Luwes Inovasi Mandiri (Depok),SQL
JOB_1041,devops-engineer,devops,Electronic Engineer,PT Luwes Inovasi Mandiri (Depok),Node.js
JOB_1042,devops-engineer,devops,Senior Azure Engineer - MS Office Apps,Avanade Malaysia Sdn Bhd,Excel
JOB_1042,devops-engineer,devops,Senior Azure Engineer - MS Office Apps,Avanade Malaysia Sdn Bhd,TypeScript
JOB_1043,devops-engineer,devops,Pre-Sales Engineer – Network Energy,PT Fiberhome Technologies Indonesia,Excel
JOB_1043,devops-engineer,devops,Pre-Sales Engineer – Network Energy,PT Fiberhome Technologies Indonesia,TypeScript
JOB_1044,devops-engineer,devops,Senior Azure Engineer  (Entra ID),Avanade Malaysia Sdn Bhd,Machine Learning
JOB_1044,devops-engineer,devops,Senior Azure Engineer  (Entra ID),Avanade Malaysia Sdn Bhd,TypeScript
JOB_1044,devops-engineer,devops,Senior Azure Engineer  (Entra ID),Avanade Malaysia Sdn Bhd,REST API
JOB_1044,devops-engineer,devops,Senior Azure Engineer  (Entra ID),Avanade Malaysia Sdn Bhd,Azure
JOB_1044,devops-engineer,devops,Senior Azure Engineer  (Entra ID),Avanade Malaysia Sdn Bhd,Cybersecurity
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,Python
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,Excel
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,Machine Learning
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,TypeScript
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,Linux
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,Cybersecurity
JOB_1045,devops-engineer,devops,Senior Network Security Engineer,PT Dinamika Sistem Integrasi Solusi,Problem Solving
JOB_1046,devops-engineer,devops,3rd Level Engineer (Network),PT Nusantara Compnet Integrator,Excel
JOB_1046,devops-engineer,devops,3rd Level Engineer (Network),PT Nusantara Compnet Integrator,TypeScript
JOB_1047,devops-engineer,devops,Senior Azure Engineer (Azure ARC),Avanade Malaysia Sdn Bhd,TypeScript
JOB_1047,devops-engineer,devops,Senior Azure Engineer (Azure ARC),Avanade Malaysia Sdn Bhd,Kubernetes
JOB_1047,devops-engineer,devops,Senior Azure Engineer (Azure ARC),Avanade Malaysia Sdn Bhd,Azure
JOB_1048,devops-engineer,devops,Engineer on Site,PT. TRIMEGA PRIMA TEKNOLOGI,Cybersecurity
JOB_1048,devops-engineer,devops,Engineer on Site,PT. TRIMEGA PRIMA TEKNOLOGI,Penetration Testing
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,SQL
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,PostgreSQL
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,MySQL
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,MongoDB
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,JavaScript
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,TypeScript
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,React.js
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Node.js
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,REST API
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,GraphQL
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,AWS
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,CI/CD
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Git
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Microservices
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,UI/UX
JOB_1049,devops-engineer,devops,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Agile/Scrum
JOB_1050,devops-engineer,devops,Field Application Engineer,PT. Agros Global Indonesia,TypeScript
JOB_1051,devops-engineer,devops,Golang Developer,PT IDStar Cipta Teknologi,PostgreSQL
JOB_1051,devops-engineer,devops,Golang Developer,PT IDStar Cipta Teknologi,TypeScript
JOB_1051,devops-engineer,devops,Golang Developer,PT IDStar Cipta Teknologi,Golang
JOB_1051,devops-engineer,devops,Golang Developer,PT IDStar Cipta Teknologi,REST API
JOB_1051,devops-engineer,devops,Golang Developer,PT IDStar Cipta Teknologi,Git
JOB_1051,devops-engineer,devops,Golang Developer,PT IDStar Cipta Teknologi,Agile/Scrum
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Excel
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),TypeScript
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Docker
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Kubernetes
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),AWS
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),GCP
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Azure
JOB_1052,devops-engineer,devops,Cloud Infrastructure (Junior),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),CI/CD
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,PostgreSQL
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,Excel
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,TypeScript
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,React.js
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,Bootstrap
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,Java
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,Spring Boot
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,AWS
JOB_1053,devops-engineer,devops,Java Developer,PT Karisma Zona Kreatifku,UI/UX
JOB_1054,devops-engineer,devops,Head of IT Infrastructure & Operational,Orang Tua Group,Excel
JOB_1054,devops-engineer,devops,Head of IT Infrastructure & Operational,Orang Tua Group,TypeScript
JOB_1054,devops-engineer,devops,Head of IT Infrastructure & Operational,Orang Tua Group,AWS
JOB_1054,devops-engineer,devops,Head of IT Infrastructure & Operational,Orang Tua Group,Azure
JOB_1055,devops-engineer,devops,IT Infrastructure,PT ASABA Digital Innotech,Linux
JOB_1056,devops-engineer,devops,Senior Technical Account Manager（Indonesia）,PT Tencent Technology Indonesia,Python
JOB_1056,devops-engineer,devops,Senior Technical Account Manager（Indonesia）,PT Tencent Technology Indonesia,TypeScript
JOB_1056,devops-engineer,devops,Senior Technical Account Manager（Indonesia）,PT Tencent Technology Indonesia,Golang
JOB_1056,devops-engineer,devops,Senior Technical Account Manager（Indonesia）,PT Tencent Technology Indonesia,Kubernetes
JOB_1056,devops-engineer,devops,Senior Technical Account Manager（Indonesia）,PT Tencent Technology Indonesia,Linux
JOB_1057,devops-engineer,devops,Network Engineer,PT. Sinergi Innovate Pratama,Linux
JOB_1058,devops-engineer,devops,Network Engineer,PT Era Awan Digital,TypeScript
JOB_1059,devops-engineer,devops,Network & Security Engineer,Dirga Bahari Perkasa,TypeScript
JOB_1059,devops-engineer,devops,Network & Security Engineer,Dirga Bahari Perkasa,Cybersecurity
JOB_1060,devops-engineer,devops,IT Engineer,PT Daya Cipta Mandiri Solusi,Linux
JOB_1060,devops-engineer,devops,IT Engineer,PT Daya Cipta Mandiri Solusi,Cybersecurity
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,TypeScript
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,Docker
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,Kubernetes
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,AWS
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,GCP
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,CI/CD
JOB_1061,devops-engineer,devops,Site Reliability Engineer,PT Akulaku Silvrr Indonesia,Linux
JOB_1062,devops-engineer,devops,Server Storage & Backup Engineer,"PT. Metrodata Electronics, Tbk",Node.js
JOB_1062,devops-engineer,devops,Server Storage & Backup Engineer,"PT. Metrodata Electronics, Tbk",Linux
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,SQL
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,PostgreSQL
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,Excel
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,TypeScript
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,Next.js
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,Golang
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,AWS
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,Azure
JOB_1063,devops-engineer,devops,Cloud Solution Architect - Cloud & AI Infrastructure,Microsoft,Linux
JOB_1064,devops-engineer,devops,DevSecOps Engineer,"PT. BFI FINANCE INDONESIA, Tbk",R
JOB_1064,devops-engineer,devops,DevSecOps Engineer,"PT. BFI FINANCE INDONESIA, Tbk",TypeScript
JOB_1064,devops-engineer,devops,DevSecOps Engineer,"PT. BFI FINANCE INDONESIA, Tbk",AWS
JOB_1064,devops-engineer,devops,DevSecOps Engineer,"PT. BFI FINANCE INDONESIA, Tbk",CI/CD
JOB_1064,devops-engineer,devops,DevSecOps Engineer,"PT. BFI FINANCE INDONESIA, Tbk",Microservices
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,Python
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,SQL
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,Snowflake
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,Spark
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,Data Modeling
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,ETL
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,TypeScript
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,Docker
JOB_1065,devops-engineer,devops,Data Engineer Lead,Kawan Lama Group,Kubernetes
